time,"Calculated boost (bar)","Intake manifold absolute pressure (kPa)","Long term fuel % trim - Bank 1 (%)","Short term fuel % trim - Bank 1 (%)",
15:31:37.898,-0.54325,47,,,
15:31:38.118,,,,0,
15:31:38.343,,,-3.90625,,
15:31:38.589,-0.46325,55,,,
15:31:38.806,,,,0.78125,
15:31:39.072,,,-3.90625,,
15:31:39.300,-0.45325,56,,,
15:31:39.508,,,,0.78125,
15:31:39.744,,,-3.125,,
15:31:39.959,-0.59325,42,,,
15:31:40.199,,,,-2.34375,
15:31:40.412,,,3.90625,,
15:31:40.638,-0.82325,19,,,
15:31:40.858,,,,0,
15:31:41.080,,,99.21875,,
15:31:41.300,-0.82325,19,,,
15:31:41.551,,,,0,
15:31:41.775,,,99.21875,,
15:31:42.002,-0.82325,19,,,
15:31:42.237,,,,0,
15:31:42.481,,,99.21875,,
15:31:42.717,-0.81325,20,,,
15:31:42.946,,,,0,
15:31:43.182,,,99.21875,,
15:31:43.415,-0.80325,21,,,
15:31:43.660,,,,0,
15:31:43.901,,,0,,
15:31:44.175,-0.76325,25,,,
15:31:44.403,,,,0,
15:31:44.622,,,0,,
15:31:44.846,-0.68325,33,,,
15:31:45.063,,,,0,
15:31:45.292,,,-2.34375,,
15:31:45.523,-0.13325,88,,,
15:31:45.754,,,,0,
15:31:45.989,,,-6.25,,
15:31:46.224,-0.10325,91,,,
15:31:46.473,,,,7.8125,
15:31:46.711,,,2.34375,,
15:31:46.929,-0.81325,20,,,
15:31:47.155,,,,0,
15:31:47.392,,,99.21875,,
15:31:47.616,-0.79325,22,,,
15:31:47.830,,,,0,
15:31:48.062,,,0,,
15:31:48.283,-0.45325,56,,,
15:31:48.542,,,,1.5625,
15:31:48.792,,,-5.46875,,
15:31:49.049,-0.37325,64,,,
15:31:49.260,,,,0.78125,
15:31:49.535,,,-5.46875,,
15:31:49.773,-0.57325,44,,,
15:31:50.005,,,,0,
15:31:50.239,,,99.21875,,
15:31:50.484,-0.78325,23,,,
15:31:50.706,,,,0,
15:31:50.946,,,0,,
15:31:51.172,-0.74325,27,,,
15:31:51.450,,,,0,
15:31:51.671,,,-2.34375,,
15:31:51.888,-0.60325,41,,,
15:31:52.101,,,,0,
15:31:52.334,,,-3.125,,
15:31:52.569,-0.25325,76,,,
15:31:52.816,,,,1.5625,
15:31:53.051,,,-5.46875,,
15:31:53.293,-0.18325,83,,,
15:31:53.547,,,,7.8125,
15:31:53.771,,,-5.46875,,
15:31:54.019,-0.26325,75,,,
15:31:54.241,,,,2.34375,
15:31:54.473,,,-6.25,,
15:31:54.693,-0.05325,96,,,
15:31:54.927,,,,2.34375,
15:31:55.162,,,-7.03125,,
15:31:55.398,-0.05325,96,,,
15:31:55.630,,,,0,
15:31:55.899,,,-3.125,,
15:31:56.128,-0.78325,23,,,
15:31:56.345,,,,0,
15:31:56.577,,,1.5625,,
15:31:56.806,-0.58325,43,,,
15:31:57.020,,,,1.5625,
15:31:57.257,,,-3.90625,,
15:31:57.495,-0.62325,39,,,
15:31:57.729,,,,0,
15:31:57.951,,,3.90625,,
15:31:58.164,-0.80325,21,,,
15:31:58.393,,,,0,
15:31:58.626,,,3.90625,,
15:31:58.862,-0.75325,26,,,
15:31:59.086,,,,-3.125,
15:31:59.323,,,-3.125,,
15:31:59.557,-0.43325,58,,,
15:31:59.806,,,,6.25,
15:32:00.045,,,-3.90625,,
15:32:00.280,-0.45325,56,,,
15:32:00.498,,,,1.5625,
15:32:00.723,,,-5.46875,,
15:32:00.984,-0.21325,80,,,
15:32:01.215,,,,7.8125,
15:32:01.441,,,-5.46875,,
15:32:01.674,-0.10325,91,,,
15:32:01.898,,,,10.15625,
15:32:02.125,,,-5.46875,,
15:32:02.345,-0.10325,91,,,
15:32:02.574,,,,6.25,
15:32:02.796,,,-7.03125,,
15:32:03.040,-0.12325,89,,,
15:32:03.266,,,,7.8125,
15:32:03.480,,,-6.25,,
15:32:03.716,-0.18325,83,,,
15:32:03.937,,,,0,
15:32:04.186,,,99.21875,,
15:32:04.414,-0.79325,22,,,
15:32:04.631,,,,0.78125,
15:32:04.875,,,-3.90625,,
15:32:05.095,-0.51325,50,,,
15:32:05.319,,,,0,
15:32:05.558,,,-3.90625,,
15:32:05.829,-0.44325,57,,,
15:32:06.061,,,,0,
15:32:06.313,,,-5.46875,,
15:32:06.531,-0.27325,74,,,
15:32:06.767,,,,-2.34375,
15:32:07.000,,,-5.46875,,
15:32:07.223,-0.15325,86,,,
15:32:07.452,,,,4.6875,
15:32:07.692,,,-5.46875,,
15:32:07.930,-0.17325,84,,,
15:32:08.177,,,,4.6875,
15:32:08.395,,,-3.90625,,
15:32:08.614,-0.63325,38,,,
15:32:08.850,,,,1.5625,
15:32:09.072,,,2.34375,,
15:32:09.303,-0.82325,19,,,
15:32:09.537,,,,0,
15:32:09.773,,,99.21875,,
15:32:10.009,-0.82325,19,,,
15:32:10.239,,,,0,
15:32:10.479,,,99.21875,,
15:32:10.712,-0.82325,19,,,
15:32:10.930,,,,0,
15:32:11.150,,,0.78125,,
15:32:11.377,-0.81325,20,,,
15:32:11.617,,,,0.78125,
15:32:11.886,,,-3.125,,
15:32:12.103,-0.50325,51,,,
15:32:12.337,,,,0,
15:32:12.562,,,-3.125,,
15:32:12.784,-0.67325,34,,,
15:32:13.014,,,,0,
15:32:13.268,,,0,,
15:32:13.487,-0.70325,31,,,
15:32:13.701,,,,2.34375,
15:32:13.947,,,0,,
15:32:14.163,-0.70325,31,,,
15:32:14.396,,,,0,
15:32:14.634,,,0,,
15:32:14.861,-0.66325,35,,,
15:32:15.100,,,,1.5625,
15:32:15.363,,,-3.90625,,
15:32:15.613,-0.47325,54,,,
15:32:15.854,,,,0.78125,
15:32:16.084,,,-3.90625,,
15:32:16.318,-0.31325,70,,,
15:32:16.557,,,,-2.34375,
15:32:16.774,,,-5.46875,,
15:32:17.006,-0.20325,81,,,
15:32:17.232,,,,2.34375,
15:32:17.467,,,-5.46875,,
15:32:17.706,-0.25325,76,,,
15:32:17.931,,,,1.5625,
15:32:18.150,,,-3.125,,
15:32:18.396,-0.52325,49,,,
15:32:18.614,,,,0,
15:32:18.838,,,-3.125,,
15:32:19.064,-0.47325,54,,,
15:32:19.302,,,,1.5625,
15:32:19.539,,,-3.90625,,
15:32:19.766,-0.47325,54,,,
15:32:19.995,,,,0,
15:32:20.217,,,-3.125,,
15:32:20.468,-0.53325,48,,,
15:32:20.688,,,,-3.125,
15:32:20.915,,,-2.34375,,
