Time,STFT,LTFT,Pressure
56559.853103,0.0,99.21875,21.0
56560.542103,0.0,99.21875,22.0
56561.226103,0.0,99.21875,22.0
56561.925103,0.0,99.21875,22.0
56562.635103,0.0,99.21875,22.0
56563.839103,0.0,99.21875,22.0
56564.534103,0.0,99.21875,21.0
56565.211103,0.0,99.21875,21.0
56565.913103,0.0,99.21875,22.0
56566.603103,0.0,2.34375,24.0
56567.294103,0.0,3.90625,30.0
56567.989103,0.0,-3.125,33.0
56568.685103,0.0,-5.46875,88.0
56569.373103,5.46875,-5.46875,82.0
56570.039103,4.6875,-6.25,94.0
56570.712103,14.84375,-6.25,94.0
56571.407103,6.25,-6.25,97.0
56572.133103,0.0,-5.46875,97.0
56572.805103,1.5625,4.6875,40.0
56573.488103,0.0,99.21875,20.0
56574.185103,0.0,99.21875,20.0
56574.895103,0.0,2.34375,20.0
56575.603103,0.78125,0.0,29.0
56576.293103,0.0,-2.34375,37.0
56576.981103,0.0,-3.90625,43.0
56577.667103,0.78125,-3.90625,59.0
56578.336103,2.34375,-3.90625,59.0
56579.024103,3.90625,-3.90625,55.0
56579.701103,8.59375,-3.90625,56.0
56580.439103,8.59375,-3.90625,56.0
56581.137103,4.6875,-5.46875,77.0
56581.792103,2.34375,-5.46875,74.0
56582.483103,5.46875,-5.46875,74.0
56583.139103,0.0,-5.46875,76.0
56583.817103,0.0,-5.46875,76.0
56584.502103,-2.34375,-3.90625,67.0
56585.191103,-6.25,0.0,43.0
56585.918103,-2.34375,0.0,34.0
56586.618103,5.46875,0.0,34.0
56587.300103,4.6875,0.0,34.0
56588.021103,-2.34375,0.0,38.0
56588.727103,1.5625,3.90625,35.0
56589.414103,0.0,3.90625,22.0
56590.097103,0.0,2.34375,23.0
56590.797103,-5.46875,0.78125,27.0
56591.507103,7.8125,-2.34375,28.0
56592.240103,6.25,-2.34375,38.0
56592.952103,3.90625,0.0,39.0
56593.663103,1.5625,0.0,37.0
56594.340103,2.34375,0.0,34.0
56595.061103,4.6875,0.0,33.0
56595.794103,10.15625,0.78125,31.0
56596.479103,6.25,1.5625,28.0
56597.140103,-2.34375,1.5625,28.0
56597.816103,0.0,3.90625,27.0
56598.509103,0.0,99.21875,19.0
56599.266103,1.5625,-2.34375,19.0
56600.024103,0.0,3.90625,37.0
56600.700103,0.0,99.21875,19.0
56601.395103,0.0,99.21875,22.0
56602.078103,0.0,99.21875,19.0
56602.800103,0.0,0.0,21.0
56603.488103,0.0,0.0,33.0
56604.172103,0.0,0.0,33.0
56604.875103,0.0,0.78125,31.0
56605.595103,5.46875,0.78125,30.0
56606.281103,0.0,0.0,31.0
56606.970103,2.34375,0.78125,31.0
56607.629103,3.90625,0.78125,29.0
56608.310103,0.0,99.21875,23.0
56609.009103,0.0,99.21875,19.0
56609.741103,0.0,99.21875,20.0
56610.432103,0.0,99.21875,20.0
56611.140103,0.0,-3.125,22.0
56611.876103,0.0,-3.90625,46.0
56612.585103,0.0,-6.25,58.0
56613.310103,0.0,0.0,75.0
56613.973103,0.0,99.21875,21.0
56614.648103,0.0,99.21875,20.0
56615.312103,0.0,99.21875,20.0
56616.026103,0.0,99.21875,19.0
56616.731103,0.0,2.34375,19.0
56617.426103,0.0,3.90625,19.0
56618.104103,0.0,3.90625,19.0
56618.784103,0.0,5.46875,21.0
56619.461103,0.0,0.0,19.0
56620.145103,1.5625,-6.25,96.0
56620.827103,0.0,-7.03125,96.0
56621.508103,0.0,-7.03125,96.0
56622.218103,0.0,-6.25,97.0
56622.959103,0.0,99.21875,23.0
56623.648103,0.0,99.21875,21.0
56624.344103,0.0,99.21875,22.0
56625.021103,0.0,99.21875,19.0
56625.684103,0.0,99.21875,20.0
56626.363103,2.34375,1.5625,20.0
56627.061103,0.0,1.5625,20.0
56627.756103,0.0,1.5625,24.0
56628.495103,0.0,2.34375,24.0
56629.184103,-7.8125,-3.125,23.0
56629.898103,0.0,-3.125,53.0
56630.608103,9.375,-3.125,51.0
56631.293103,11.71875,-3.125,50.0
56631.997103,7.8125,0.0,49.0
56632.690103,0.0,99.21875,21.0
56633.397103,0.0,99.21875,19.0
56634.078103,0.0,99.21875,20.0
56634.804103,0.0,99.21875,20.0
56635.489103,0.0,99.21875,20.0
56636.150103,2.34375,-6.25,40.0
56636.823103,0.0,-6.25,67.0
56637.550103,0.0,-6.25,83.0
56638.245103,0.78125,-6.25,79.0
56638.940103,-3.90625,-3.125,66.0
56639.659103,-3.125,0.0,40.0
56640.364103,-3.125,0.0,31.0
56641.052103,0.0,5.46875,29.0
56641.716103,0.0,99.21875,20.0
56642.422103,0.0,99.21875,20.0
56643.109103,0.0,99.21875,20.0
56643.799103,0.0,99.21875,19.0
56644.491103,0.0,99.21875,22.0
56645.161103,0.0,99.21875,22.0
56645.850103,0.0,99.21875,21.0
56646.601103,0.0,99.21875,22.0
56647.306103,0.0,0.0,23.0
56648.030103,0.0,3.90625,26.0
56648.710103,0.0,2.34375,33.0
56649.396103,0.0,3.90625,36.0
56650.098103,0.78125,2.34375,35.0
56650.777103,2.34375,3.90625,36.0
56651.467103,4.6875,3.90625,36.0
56652.188103,6.25,3.90625,35.0
56652.912103,8.59375,3.90625,35.0
56653.622103,11.71875,3.90625,35.0
56654.293103,8.59375,3.90625,35.0
56654.987103,7.8125,2.34375,36.0
56655.693103,6.25,0.0,43.0
56656.378103,5.46875,0.0,57.0
56657.085103,4.6875,0.0,51.0
56657.754103,3.90625,0.78125,44.0
56658.451103,2.34375,0.78125,43.0
56659.123103,1.5625,0.78125,43.0
56659.865103,3.90625,0.0,44.0
56660.535103,2.34375,0.0,46.0
56661.229103,1.5625,0.0,47.0
56661.941103,0.78125,0.0,50.0
56662.632103,0.0,0.0,52.0
56663.341103,0.0,0.0,54.0
56664.026103,-2.34375,-2.34375,57.0
56664.685103,-2.34375,-2.34375,58.0
56665.360103,-3.125,-2.34375,59.0
56666.048103,-3.90625,0.0,57.0
56666.767103,-7.03125,0.0,50.0
56667.467103,-5.46875,0.78125,45.0
56668.147103,-3.90625,0.0,44.0
56668.855103,-3.125,0.0,47.0
56669.539103,-2.34375,0.0,48.0
56670.302103,0.0,0.0,48.0
56671.005103,-5.46875,-2.34375,63.0
56671.673103,-7.8125,-2.34375,50.0
56672.382103,-5.46875,-2.34375,65.0
56673.058103,-6.25,-2.34375,76.0
56673.770103,-9.375,-2.34375,63.0
56674.513103,-7.8125,-2.34375,54.0
56675.194103,-3.125,-2.34375,59.0
56675.918103,3.90625,-2.34375,51.0
56676.596103,-2.34375,0.0,41.0
56677.277103,7.8125,0.0,36.0
56677.975103,4.6875,0.0,36.0
56678.684103,1.5625,0.0,40.0
56679.381103,-5.46875,-2.34375,38.0
56680.086103,0.78125,-3.90625,44.0
56680.829103,0.78125,-5.46875,66.0
56681.506103,-2.34375,-5.46875,71.0
56682.234103,0.0,-2.34375,30.0
56682.908103,0.78125,-5.46875,49.0
56683.603103,0.0,-3.90625,64.0
56684.291103,0.78125,-3.125,50.0
56684.999103,-3.125,4.6875,37.0
56685.687103,0.0,99.21875,21.0
56686.350103,0.0,4.6875,21.0
56687.065103,0.0,-2.34375,27.0
56687.754103,0.0,-3.90625,49.0
56688.415103,0.0,-3.90625,63.0
56689.082103,3.90625,-3.90625,60.0
56689.746103,2.34375,-3.90625,55.0
56690.438103,0.78125,-3.90625,55.0
56691.196103,3.90625,-3.125,53.0
56691.869103,6.25,0.0,46.0
56692.537103,9.375,0.0,33.0
56693.233103,11.71875,0.0,33.0
56693.942103,0.78125,-2.34375,36.0
56694.637103,4.6875,-2.34375,37.0
56695.305103,2.34375,-2.34375,37.0
56695.987103,6.25,-2.34375,37.0
56696.700103,7.8125,-2.34375,37.0
56697.392103,8.59375,-3.125,45.0
56698.082103,8.59375,-3.125,47.0
56698.763103,12.5,-2.34375,44.0
56699.441103,12.5,-3.90625,46.0
56700.147103,12.5,-7.03125,90.0
56700.865103,2.34375,-7.03125,96.0
56701.593103,0.0,-7.03125,96.0
56702.281103,0.0,99.21875,26.0
56702.989103,0.0,99.21875,21.0
56703.676103,0.0,0.78125,22.0
56704.370103,0.0,0.78125,21.0
56705.046103,0.0,1.5625,24.0
56705.761103,0.0,2.34375,23.0
56706.454103,0.0,2.34375,23.0
56707.111103,0.0,1.5625,23.0
56707.799103,7.8125,-6.25,95.0
56708.479103,0.78125,-6.25,97.0
56709.173103,0.0,-6.25,96.0
56709.882103,2.34375,-6.25,96.0
56710.548103,3.90625,-7.03125,96.0
56711.223103,2.34375,5.46875,94.0
56711.923103,0.0,99.21875,19.0
56712.616103,0.0,99.21875,20.0
56713.304103,0.0,99.21875,19.0
56714.016103,0.0,99.21875,19.0
56714.698103,0.0,99.21875,19.0
56715.365103,0.0,99.21875,19.0
56716.047103,0.0,99.21875,19.0
56716.750103,0.0,99.21875,20.0
56717.472103,0.0,1.5625,20.0
56718.172103,0.0,2.34375,20.0
56718.873103,0.0,0.78125,26.0
56719.577103,4.6875,1.5625,27.0
56720.266103,12.5,1.5625,28.0
56720.960103,3.90625,0.0,28.0
56721.664103,13.28125,-3.90625,38.0
56722.333103,7.8125,-3.90625,61.0
56723.021103,12.5,-6.25,60.0
56723.750103,10.15625,99.21875,94.0
56724.428103,2.34375,-6.25,49.0
56725.112103,3.90625,-6.25,96.0
56725.793103,0.0,-6.25,97.0
56726.498103,0.0,-6.25,97.0
56727.246103,0.0,-6.25,97.0
56727.946103,0.0,-6.25,97.0
56728.660103,0.0,-6.25,97.0
56729.348103,3.90625,99.21875,77.0
56730.067103,0.0,99.21875,19.0
56730.791103,0.0,99.21875,20.0
56731.531103,0.0,99.21875,21.0
56732.213103,0.0,99.21875,20.0
56732.944103,0.0,99.21875,21.0
56733.634103,0.0,99.21875,22.0
56734.311103,0.0,99.21875,22.0
56735.005103,0.0,99.21875,22.0
56735.676103,0.0,0.0,22.0
56736.383103,0.78125,-3.90625,36.0
56737.099103,3.90625,-3.90625,64.0
56737.785103,8.59375,-3.90625,64.0
56738.501103,10.15625,-3.90625,61.0
56739.178103,11.71875,-5.46875,74.0
56739.855103,5.46875,-5.46875,76.0
56740.569103,5.46875,-3.90625,68.0
56741.258103,6.25,-3.90625,63.0
56741.943103,8.59375,-3.125,57.0
56742.638103,5.46875,-3.90625,58.0
56743.332103,2.34375,-2.34375,62.0
56744.074103,0.0,99.21875,27.0
56744.761103,0.0,99.21875,21.0
56745.466103,0.0,99.21875,22.0
56746.185103,0.0,-6.25,22.0
56746.890103,0.0,-6.25,96.0
56747.568103,0.0,-6.25,97.0
56748.247103,0.0,-6.25,97.0
56748.939103,2.34375,99.21875,68.0
56749.639103,0.0,99.21875,19.0
56750.313103,0.0,99.21875,20.0
56751.004103,0.0,-2.34375,22.0
56751.684103,0.0,-5.46875,56.0
56752.339103,0.0,-3.90625,68.0
56753.034103,0.0,-3.90625,61.0
56753.710103,-3.90625,-2.34375,57.0
56754.390103,0.0,5.46875,39.0
56755.061103,0.0,99.21875,20.0
56755.768103,0.0,99.21875,21.0
56756.438103,0.0,99.21875,22.0
56757.129103,0.0,99.21875,22.0
56757.822103,0.0,99.21875,22.0
56758.552103,0.0,99.21875,22.0
56759.235103,0.0,99.21875,21.0
56759.929103,0.0,99.21875,21.0
56760.628103,0.0,-2.34375,19.0
56761.330103,0.78125,-3.125,61.0
56762.046103,0.0,-3.125,86.0
56762.747103,1.5625,-5.46875,87.0
56763.450103,2.34375,-5.46875,89.0
56764.180103,5.46875,-5.46875,90.0
56764.888103,9.375,-5.46875,85.0
56765.607103,6.25,-5.46875,84.0
56766.315103,1.5625,0.78125,74.0
56767.037103,0.0,-3.125,22.0
56767.748103,0.0,-3.90625,51.0
56768.466103,0.0,-3.125,50.0
56769.177103,4.6875,0.0,44.0
56769.846103,0.0,99.21875,24.0
56770.544103,0.0,99.21875,19.0
56771.223103,0.0,99.21875,20.0
56771.928103,0.0,99.21875,20.0
56772.619103,1.5625,1.5625,20.0
56773.305103,0.0,-2.34375,31.0
56773.985103,0.0,0.0,37.0
56774.681103,0.78125,0.0,35.0
56775.385103,6.25,0.78125,32.0
56776.106103,0.0,99.21875,21.0
56776.799103,0.0,99.21875,19.0
56777.507103,0.0,99.21875,19.0
56778.215103,0.0,99.21875,20.0
56778.909103,0.0,99.21875,20.0
56779.616103,2.34375,-5.46875,23.0
56780.322103,0.0,-3.90625,59.0
56780.986103,0.0,-3.90625,59.0
56781.673103,4.6875,-2.34375,51.0
56782.346103,-3.125,99.21875,31.0
56783.027103,0.0,99.21875,19.0
56783.742103,0.0,99.21875,19.0
56784.429103,0.0,99.21875,20.0
56785.158103,0.0,99.21875,19.0
56785.839103,0.0,99.21875,20.0
56786.537103,0.0,0.78125,20.0
56787.240103,0.0,2.34375,35.0
56787.940103,0.0,99.21875,20.0
56788.647103,1.5625,-3.90625,21.0
56789.333103,0.0,2.34375,56.0
56790.029103,0.0,1.5625,20.0
56790.760103,1.5625,0.0,48.0
56791.440103,0.0,99.21875,22.0
56792.162103,0.0,99.21875,20.0
56792.845103,0.0,99.21875,21.0
56793.523103,0.0,99.21875,21.0
56794.246103,0.0,99.21875,22.0
56794.922103,0.0,99.21875,20.0
56795.604103,0.0,99.21875,20.0
56796.294103,0.0,99.21875,21.0
56796.978103,0.0,2.34375,24.0
56797.666103,0.0,2.34375,28.0
56798.336103,0.0,2.34375,34.0
56799.072103,0.0,2.34375,37.0
56799.777103,0.78125,2.34375,37.0
56800.477103,2.34375,2.34375,37.0
56801.202103,5.46875,2.34375,38.0
56801.894103,1.5625,-3.125,39.0
56802.661103,3.90625,-3.90625,47.0
56803.354103,0.78125,-5.46875,92.0
56804.078103,10.15625,-3.90625,89.0
56804.798103,3.90625,-2.34375,67.0
56805.527103,0.0,5.46875,30.0
56806.246103,0.0,0.78125,22.0
56806.948103,0.0,-2.34375,29.0
56807.634103,0.0,0.0,45.0
56808.390103,-3.125,0.0,40.0
56809.112103,-3.90625,0.0,36.0
56809.830103,0.78125,0.78125,33.0
56810.530103,0.0,0.0,30.0
56811.260103,0.0,-6.25,44.0
56811.949103,3.90625,-6.25,96.0
56812.641103,0.0,-6.25,96.0
56813.356103,3.90625,-7.03125,96.0
56814.029103,3.90625,3.90625,68.0
56814.730103,0.0,99.21875,20.0
56815.476103,0.0,0.0,20.0
56816.176103,0.0,-5.46875,86.0
56816.866103,0.0,2.34375,43.0
56817.562103,0.0,99.21875,19.0
56818.258103,0.0,99.21875,22.0
56818.957103,0.0,2.34375,28.0
56819.665103,0.0,3.90625,31.0
56820.425103,0.0,3.90625,33.0
56821.116103,0.78125,2.34375,35.0
56821.807103,1.5625,2.34375,37.0
56822.477103,0.0,2.34375,37.0
56823.144103,0.0,2.34375,38.0
56823.836103,0.0,-3.90625,38.0
56824.690103,-7.8125,-3.90625,91.0
56825.381103,1.5625,99.21875,55.0
56826.071103,0.78125,1.5625,37.0
56826.814103,1.5625,1.5625,37.0
56827.502103,0.0,0.78125,40.0
56828.192103,-3.125,0.0,42.0
56828.904103,-5.46875,0.78125,43.0
56829.617103,-5.46875,0.78125,43.0
56830.305103,-3.90625,-3.90625,43.0
56831.000103,-3.125,-3.125,82.0
56831.703103,0.0,99.21875,47.0
56832.480103,0.78125,3.90625,31.0
56833.206103,2.34375,2.34375,35.0
56833.882103,0.78125,1.5625,37.0
56834.568103,0.0,1.5625,40.0
56835.251103,-3.125,0.78125,41.0
56835.941103,0.0,0.78125,42.0
56836.618103,-3.125,0.78125,42.0
56837.295103,-3.125,0.78125,43.0
56838.010103,-3.90625,0.78125,44.0
56838.695103,-5.46875,0.78125,43.0
56839.384103,-6.25,1.5625,43.0
56840.094103,-7.03125,1.5625,41.0
56840.779103,-6.25,2.34375,38.0
56841.471103,-5.46875,3.90625,37.0
56842.156103,-3.90625,4.6875,34.0
56842.858103,-3.125,4.6875,34.0
56843.614103,-2.34375,4.6875,33.0
56844.300103,0.0,4.6875,34.0
56845.022103,0.0,4.6875,33.0
56845.718103,-3.125,4.6875,33.0
56846.401103,-3.90625,4.6875,34.0
56847.133103,0.0,4.6875,33.0
56847.835103,0.0,3.90625,33.0
56848.560103,0.78125,3.90625,38.0
56849.246103,0.0,3.90625,35.0
56849.947103,0.0,3.90625,34.0
56850.650103,-2.34375,3.90625,35.0
56851.364103,-3.125,3.90625,34.0
56852.047103,0.0,4.6875,34.0
56852.763103,0.0,4.6875,34.0
56853.422103,-2.34375,4.6875,34.0
56854.095103,0.0,3.90625,34.0
56854.778103,0.78125,4.6875,34.0
56855.482103,1.5625,4.6875,34.0
56856.254103,0.0,3.90625,34.0
56856.940103,-2.34375,3.90625,34.0
56857.630103,0.78125,4.6875,34.0
56858.314103,0.78125,4.6875,34.0
56859.006103,0.0,4.6875,34.0
56859.696103,-2.34375,3.90625,34.0
56860.414103,0.0,3.90625,34.0
56861.076103,0.78125,4.6875,34.0
56861.739103,1.5625,4.6875,34.0
56862.422103,0.0,4.6875,34.0
56863.123103,0.0,3.90625,34.0
56863.830103,0.0,3.90625,34.0
56864.493103,-2.34375,3.90625,34.0
56865.170103,0.0,3.90625,35.0
56865.864103,0.78125,3.90625,34.0
56866.539103,1.5625,3.90625,34.0
56867.218103,2.34375,3.90625,34.0
56867.910103,3.90625,3.90625,35.0
56868.640103,0.78125,3.90625,35.0
56869.335103,0.78125,3.90625,35.0
56869.998103,0.0,3.90625,35.0
56870.687103,1.5625,3.90625,35.0
56871.491103,2.34375,3.90625,34.0
56872.182103,0.78125,3.90625,34.0
56872.946103,0.0,3.90625,35.0
56873.678103,0.0,3.90625,35.0
56874.400103,0.0,3.90625,35.0
56875.116103,0.78125,3.90625,35.0
56875.785103,1.5625,3.90625,35.0
56876.451103,1.5625,4.6875,34.0
56877.127103,2.34375,4.6875,34.0
56877.824103,0.78125,4.6875,34.0
56878.641103,0.0,4.6875,34.0
56879.347103,0.0,3.90625,34.0
56880.036103,-2.34375,3.90625,34.0
56880.734103,0.0,3.90625,34.0
56881.435103,0.78125,3.90625,34.0
56882.123103,1.5625,4.6875,34.0
56882.944103,2.34375,3.90625,34.0
56883.625103,1.5625,3.90625,34.0
56884.354103,0.78125,3.90625,36.0
56885.066103,0.0,3.90625,36.0
56885.787103,0.78125,3.90625,35.0
56886.515103,1.5625,3.90625,35.0
56887.191103,0.78125,3.90625,35.0
56887.874103,0.0,3.90625,35.0
56888.683103,1.5625,3.90625,35.0
56889.371103,2.34375,3.90625,35.0
56890.188103,0.0,3.90625,35.0
56890.949103,0.0,3.90625,35.0
56891.629103,1.5625,3.90625,35.0
56892.330103,2.34375,3.90625,35.0
56893.077103,0.78125,3.90625,35.0
56893.758103,0.0,3.90625,35.0
56894.511103,0.0,3.90625,35.0
56895.254103,0.78125,3.90625,35.0
56895.997103,1.5625,3.90625,35.0
56896.793103,0.0,3.90625,35.0
56897.481103,0.0,3.90625,34.0
56898.352103,1.5625,3.90625,35.0
56899.073103,2.34375,3.90625,34.0
56899.862103,0.0,3.90625,35.0
56900.722103,0.0,3.90625,35.0
56901.559103,1.5625,3.90625,34.0
56902.278103,2.34375,3.90625,35.0
56903.025103,3.90625,3.90625,35.0
56903.867103,2.34375,3.90625,35.0
56904.657103,0.78125,3.90625,35.0
56905.415103,2.34375,3.90625,35.0
56906.151103,3.90625,3.90625,35.0
56906.872103,1.5625,3.90625,34.0
56907.604103,0.78125,3.90625,35.0
56908.315103,0.0,3.90625,36.0
56909.033103,0.0,3.90625,35.0
56909.813103,0.0,3.90625,35.0
56910.640103,1.5625,3.90625,35.0
56911.366103,2.34375,3.90625,35.0
56912.241103,1.5625,3.90625,34.0
56912.943103,0.78125,3.90625,35.0
56913.619103,1.5625,3.90625,35.0
